 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     6      2845386   6:2845386   0.245902      6      3216309   6:3216309   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3216909   6:3216909  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3217484   6:3217484   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3220231   6:3220231   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3221193   6:3221193  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3221217   6:3221217   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3221255   6:3221255   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3222623   6:3222623   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3224022   6:3224022  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3224173   6:3224173  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3226056   6:3226056  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3226057   6:3226057  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3226166   6:3226166  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3226379   6:3226379  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3226403   6:3226403   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3228024   6:3228024  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3230864   6:3230864   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3232028   6:3232028   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3234770   6:3234770   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3236299   6:3236299   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3241330   6:3241330   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3241782   6:3241782   0.163934   0.00222791 
     6      2845386   6:2845386   0.245902      6      3242895   6:3242895  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3243418   6:3243418  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3243452   6:3243452  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3243454   6:3243454  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3243576   6:3243576   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3243726   6:3243726   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3243764   6:3243764  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3243997   6:3243997  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3244132   6:3244132   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3244634   6:3244634   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3244968   6:3244968   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3245013   6:3245013   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3245315   6:3245315   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3245897   6:3245897   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3246185   6:3246185   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3246486   6:3246486   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3246715   6:3246715  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3248262   6:3248262   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3248483   6:3248483   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3248514   6:3248514   0.311475     0.270597 
     6      2845386   6:2845386   0.245902      6      3249043   6:3249043   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3249081   6:3249081   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3249417   6:3249417   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3250136   6:3250136   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3250631   6:3250631  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3250702   6:3250702   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3250967   6:3250967   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3251139   6:3251139   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3251330   6:3251330   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3251370   6:3251370   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3251815   6:3251815   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3252119   6:3252119   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3252617   6:3252617   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3252649   6:3252649   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3252671   6:3252671   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3252737   6:3252737   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3254155   6:3254155   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3254524   6:3254524   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3254535   6:3254535   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3255054   6:3255054  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3255255   6:3255255  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3255537   6:3255537   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3256302   6:3256302   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3257870   6:3257870  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3260041   6:3260041   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3261066   6:3261066  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3262076   6:3262076   0.163934     0.601307 
     6      2845386   6:2845386   0.245902      6      3262102   6:3262102   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3262570   6:3262570   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3262604   6:3262604   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3263740   6:3263740   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3264175   6:3264175   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3264597   6:3264597  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3264755   6:3264755  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3266135   6:3266135   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3268401   6:3268401  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3269000   6:3269000  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3270347   6:3270347  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3272749   6:3272749  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3272852   6:3272852  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3273525   6:3273525  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3274734   6:3274734  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3274921   6:3274921  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3278378   6:3278378  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3279662   6:3279662  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3279889   6:3279889  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3280725   6:3280725   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3280747   6:3280747  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3281077   6:3281077   0.163934   0.00222791 
     6      2845386   6:2845386   0.245902      6      3281651   6:3281651  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3282183   6:3282183  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3283453   6:3283453  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3283709   6:3283709   0.163934   0.00222791 
     6      2845386   6:2845386   0.245902      6      3284705   6:3284705  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3286319   6:3286319  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3286655   6:3286655   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3287144   6:3287144   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3289969   6:3289969   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3290191   6:3290191   0.245902     0.145283 
     6      2845386   6:2845386   0.245902      6      3291033   6:3291033   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3292916   6:3292916   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3293408   6:3293408  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3294082   6:3294082   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3294210   6:3294210   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3294328   6:3294328   0.213115    0.0281029 
     6      2845386   6:2845386   0.245902      6      3296169   6:3296169   0.344262     0.501244 
     6      2845386   6:2845386   0.245902      6      3299631   6:3299631  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3300802   6:3300802  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3302829   6:3302829   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3302940   6:3302940   0.245902     0.145283 
     6      2845386   6:2845386   0.245902      6      3304244   6:3304244  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3305881   6:3305881  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3306745   6:3306745   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3307047   6:3307047   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3307107   6:3307107  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3307374   6:3307374   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3307783   6:3307783  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3308882   6:3308882   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3309173   6:3309173   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3309317   6:3309317   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3310518   6:3310518   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3310736   6:3310736   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3311425   6:3311425  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3311552   6:3311552   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3311560   6:3311560   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3311973   6:3311973  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3312048   6:3312048   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3312897   6:3312897   0.114754    0.0422705 
     6      2845386   6:2845386   0.245902      6      3314159   6:3314159   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3314168   6:3314168   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3314903   6:3314903  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3319316   6:3319316   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3319693   6:3319693   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3319965   6:3319965   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3320082   6:3320082   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3320146   6:3320146  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3320367   6:3320367   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3320960   6:3320960   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3321791   6:3321791   0.245902     0.311332 
     6      2845386   6:2845386   0.245902      6      3322082   6:3322082   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3323031   6:3323031   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3323797   6:3323797   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3324886   6:3324886   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3325860   6:3325860   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3327473   6:3327473   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3327768   6:3327768   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3328821   6:3328821   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3329713   6:3329713   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3330308   6:3330308  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3330326   6:3330326   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3330792   6:3330792   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3330828   6:3330828   0.131148    0.0492207 
     6      2845386   6:2845386   0.245902      6      3331994   6:3331994   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3332146   6:3332146   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3332310   6:3332310   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3332711   6:3332711   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3332990   6:3332990   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3333019   6:3333019  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3333055   6:3333055   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3333261   6:3333261   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3334061   6:3334061   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3334880   6:3334880   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3335379   6:3335379   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3336580   6:3336580   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3336866   6:3336866   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3338062   6:3338062  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3338194   6:3338194   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3339471   6:3339471  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3339602   6:3339602   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3340213   6:3340213   0.163934     0.601307 
     6      2845386   6:2845386   0.245902      6      3340546   6:3340546   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3340939   6:3340939   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3341619   6:3341619   0.147541     0.530769 
     6      2845386   6:2845386   0.245902      6      3342241   6:3342241   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3344424   6:3344424   0.229508    0.0536012 
     6      2845386   6:2845386   0.245902      6      3344579   6:3344579   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3345241   6:3345241   0.229508    0.0536012 
     6      2845386   6:2845386   0.245902      6      3345448   6:3345448   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3345511   6:3345511   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3347598   6:3347598   0.229508    0.0536012 
     6      2845386   6:2845386   0.245902      6      3348547   6:3348547  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      3350284   6:3350284   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3350520   6:3350520   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3353221   6:3353221   0.229508    0.0536012 
     6      2845386   6:2845386   0.245902      6      3353675   6:3353675  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      3357139   6:3357139   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3357721   6:3357721   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3359259   6:3359259  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3360680   6:3360680   0.180328     0.274912 
     6      2845386   6:2845386   0.245902      6      3365589   6:3365589   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3365620   6:3365620   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3365621   6:3365621   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3366602   6:3366602   0.180328     0.274912 
     6      2845386   6:2845386   0.245902      6      3366719   6:3366719   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3366837   6:3366837   0.180328     0.274912 
     6      2845386   6:2845386   0.245902      6      3367073   6:3367073  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3367865   6:3367865   0.180328     0.274912 
     6      2845386   6:2845386   0.245902      6      3368040   6:3368040   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3368637   6:3368637   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3369164   6:3369164   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3371495   6:3371495   0.180328     0.274912 
     6      2845386   6:2845386   0.245902      6      3371547   6:3371547   0.180328     0.274912 
     6      2845386   6:2845386   0.245902      6      3374837   6:3374837   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3375620   6:3375620   0.311475     0.270597 
     6      2845386   6:2845386   0.245902      6      3375894   6:3375894   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3377134   6:3377134   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3377775   6:3377775   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3381558   6:3381558   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3390055   6:3390055   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      3392164   6:3392164  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3393344   6:3393344   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3396104   6:3396104   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3396105   6:3396105   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3396112   6:3396112   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3396114   6:3396114   0.147541     0.165245 
     6      2845386   6:2845386   0.245902      6      3400977   6:3400977   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3401905   6:3401905   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      3405743   6:3405743   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      3424184   6:3424184   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3425530   6:3425530   0.278689     0.244178 
     6      2845386   6:2845386   0.245902      6      3427315   6:3427315  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3431352   6:3431352  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3431451   6:3431451   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3435953   6:3435953   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3437974   6:3437974  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3437988   6:3437988   0.360656     0.463795 
     6      2845386   6:2845386   0.245902      6      3443035   6:3443035  0.0819672    0.0114337 
     6      2845386   6:2845386   0.245902      6      3443261   6:3443261  0.0655738  6.35647e-06 
     6      2845386   6:2845386   0.245902      6      3445382   6:3445382   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3447936   6:3447936   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3450016   6:3450016  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3453131   6:3453131   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3462683   6:3462683   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3466662   6:3466662   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3480739   6:3480739   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3481940   6:3481940  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3489973   6:3489973  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3492424   6:3492424  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3493306   6:3493306   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3496415   6:3496415  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3508621   6:3508621  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3511282   6:3511282  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3512529   6:3512529  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3518262   6:3518262   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3518594   6:3518594   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3522536   6:3522536  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3527085   6:3527085   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3536066   6:3536066  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3536325   6:3536325  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3545249   6:3545249  0.0819672    0.0114337 
     6      2845386   6:2845386   0.245902      6      3545880   6:3545880  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3548872   6:3548872   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      3550777   6:3550777  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3558716   6:3558716   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3558868   6:3558868  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3565848   6:3565848   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      3566934   6:3566934   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      3567271   6:3567271   0.196721    0.0100956 
     6      2845386   6:2845386   0.245902      6      3567414   6:3567414   0.114754      0.26118 
     6      2845386   6:2845386   0.245902      6      3571809   6:3571809   0.262295       0.1238 
     6      2845386   6:2845386   0.245902      6      3572710   6:3572710  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3572913   6:3572913   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3573015   6:3573015  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3576532   6:3576532   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3577290   6:3577290   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3578293   6:3578293  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3581560   6:3581560   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3583894   6:3583894   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3585899   6:3585899   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3586349   6:3586349  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3586858   6:3586858  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3587093   6:3587093  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3587441   6:3587441   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3589990   6:3589990  0.0819672    0.0114337 
     6      2845386   6:2845386   0.245902      6      3590799   6:3590799   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3591098   6:3591098  0.0819672    0.0114337 
     6      2845386   6:2845386   0.245902      6      3593545   6:3593545   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3593995   6:3593995  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3594562   6:3594562   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3594656   6:3594656   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3596451   6:3596451   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3597381   6:3597381   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3598019   6:3598019  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3598109   6:3598109   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3599334   6:3599334   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3599870   6:3599870   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3601579   6:3601579   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3605639   6:3605639   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3607493   6:3607493   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3607500   6:3607500   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3607502   6:3607502   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3607503   6:3607503   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3610029   6:3610029   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3611092   6:3611092  0.0819672    0.0114337 
     6      2845386   6:2845386   0.245902      6      3611292   6:3611292  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3612932   6:3612932  0.0819672    0.0114337 
     6      2845386   6:2845386   0.245902      6      3613583   6:3613583   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3616444   6:3616444   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3616572   6:3616572   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      3618239   6:3618239   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      3620804   6:3620804   0.196721     0.233816 
     6      2845386   6:2845386   0.245902      6      3621999   6:3621999   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3623184   6:3623184   0.196721     0.233816 
     6      2845386   6:2845386   0.245902      6      3625289   6:3625289   0.196721     0.233816 
     6      2845386   6:2845386   0.245902      6      3626003   6:3626003   0.196721     0.233816 
     6      2845386   6:2845386   0.245902      6      3626979   6:3626979  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3628671   6:3628671   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3629220   6:3629220   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      3630424   6:3630424   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3633862   6:3633862   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3634382   6:3634382  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3634793   6:3634793   0.245902     0.311332 
     6      2845386   6:2845386   0.245902      6      3635702   6:3635702   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3636687   6:3636687   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3636690   6:3636690   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3636741   6:3636741   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3637736   6:3637736   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3637746   6:3637746   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3643745   6:3643745  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3644871   6:3644871  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3645068   6:3645068   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3645137   6:3645137  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3646572   6:3646572  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3646956   6:3646956   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3646980   6:3646980   0.229508     0.352407 
     6      2845386   6:2845386   0.245902      6      3648730   6:3648730   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3651726   6:3651726  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3652329   6:3652329  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3653316   6:3653316   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3653465   6:3653465   0.245902     0.311332 
     6      2845386   6:2845386   0.245902      6      3653466   6:3653466   0.245902     0.311332 
     6      2845386   6:2845386   0.245902      6      3653544   6:3653544   0.147541     0.385882 
