 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     3     12671802   3:12671802   0.442623      3     12691022   3:12691022   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12691355   3:12691355   0.377049     0.390861 
     3     12671802   3:12671802   0.442623      3     12691625   3:12691625   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12692003   3:12692003   0.360656     0.497529 
     3     12671802   3:12671802   0.442623      3     12692015   3:12692015   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12692023   3:12692023   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12692612   3:12692612    0.47541     0.544382 
     3     12671802   3:12671802   0.442623      3     12692890   3:12692890   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12693790   3:12693790   0.262295   0.00659041 
     3     12671802   3:12671802   0.442623      3     12693843   3:12693843   0.360656     0.497529 
     3     12671802   3:12671802   0.442623      3     12693902   3:12693902   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12694697   3:12694697  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12694727   3:12694727   0.295082   0.00489915 
     3     12671802   3:12671802   0.442623      3     12694814   3:12694814   0.327869   0.00650938 
     3     12671802   3:12671802   0.442623      3     12694840   3:12694840    0.47541     0.268204 
     3     12671802   3:12671802   0.442623      3     12694967   3:12694967   0.360656     0.106039 
     3     12671802   3:12671802   0.442623      3     12695006   3:12695006   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12695123   3:12695123   0.442623     0.286073 
     3     12671802   3:12671802   0.442623      3     12695165   3:12695165   0.459016     0.324941 
     3     12671802   3:12671802   0.442623      3     12695258   3:12695258   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12695403   3:12695403   0.459016     0.324941 
     3     12671802   3:12671802   0.442623      3     12695408   3:12695408   0.442623     0.286073 
     3     12671802   3:12671802   0.442623      3     12695409   3:12695409   0.442623     0.286073 
     3     12671802   3:12671802   0.442623      3     12695635   3:12695635  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12695670   3:12695670   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12695743   3:12695743   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12695748   3:12695748   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12695769   3:12695769   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12695878   3:12695878   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12696400   3:12696400   0.163934    0.0526486 
     3     12671802   3:12671802   0.442623      3     12696504   3:12696504   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12696537   3:12696537  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12697123   3:12697123   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12697186   3:12697186  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12697198   3:12697198   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12697679   3:12697679   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12697761   3:12697761   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12698093   3:12698093  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12698156   3:12698156   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12698996   3:12698996  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12699121   3:12699121   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12699560   3:12699560   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12699940   3:12699940   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12700332   3:12700332   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12700556   3:12700556   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12700569   3:12700569  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12700593   3:12700593   0.262295     0.269432 
     3     12671802   3:12671802   0.442623      3     12700594   3:12700594   0.147541    0.0352145 
     3     12671802   3:12671802   0.442623      3     12700951   3:12700951   0.377049     0.177145 
     3     12671802   3:12671802   0.442623      3     12700972   3:12700972   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12701045   3:12701045  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12701408   3:12701408   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12702211   3:12702211  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12702440   3:12702440   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12702600   3:12702600  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12702645   3:12702645   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12703030   3:12703030   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12703160   3:12703160   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12703344   3:12703344   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12703355   3:12703355   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12703472   3:12703472  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12703474   3:12703474   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12703484   3:12703484  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12703514   3:12703514   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12703584   3:12703584    0.42623     0.402691 
     3     12671802   3:12671802   0.442623      3     12703585   3:12703585   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12703672   3:12703672   0.114754    0.0472156 
     3     12671802   3:12671802   0.442623      3     12703684   3:12703684   0.114754    0.0472156 
     3     12671802   3:12671802   0.442623      3     12703792   3:12703792  0.0819672   0.00896359 
     3     12671802   3:12671802   0.442623      3     12703827   3:12703827  0.0819672   0.00896359 
     3     12671802   3:12671802   0.442623      3     12703905   3:12703905   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12703912   3:12703912   0.180328   0.00556348 
     3     12671802   3:12671802   0.442623      3     12704014   3:12704014   0.180328    0.0606556 
     3     12671802   3:12671802   0.442623      3     12704017   3:12704017   0.180328    0.0606556 
     3     12671802   3:12671802   0.442623      3     12704077   3:12704077   0.147541       0.0771 
     3     12671802   3:12671802   0.442623      3     12704081   3:12704081   0.229508   0.00882221 
     3     12671802   3:12671802   0.442623      3     12704572   3:12704572   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12704577   3:12704577   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12704664   3:12704664   0.459016     0.404837 
     3     12671802   3:12671802   0.442623      3     12704688   3:12704688   0.393443     0.515103 
     3     12671802   3:12671802   0.442623      3     12704706   3:12704706   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12704712   3:12704712   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12704764   3:12704764    0.47541     0.366803 
     3     12671802   3:12671802   0.442623      3     12704769   3:12704769   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12705142   3:12705142   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12705179   3:12705179   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12705269   3:12705269   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12705276   3:12705276   0.459016     0.324941 
     3     12671802   3:12671802   0.442623      3     12705825   3:12705825  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12705852   3:12705852  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12705873   3:12705873   0.393443     0.144322 
     3     12671802   3:12671802   0.442623      3     12705881   3:12705881   0.409836     0.115566 
     3     12671802   3:12671802   0.442623      3     12705882   3:12705882   0.377049     0.081045 
     3     12671802   3:12671802   0.442623      3     12705885   3:12705885    0.42623    0.0905277 
     3     12671802   3:12671802   0.442623      3     12705914   3:12705914  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12705952   3:12705952   0.459016     0.324941 
     3     12671802   3:12671802   0.442623      3     12706453   3:12706453  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12706496   3:12706496   0.459016     0.324941 
     3     12671802   3:12671802   0.442623      3     12706978   3:12706978   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12707497   3:12707497  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12707512   3:12707512  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12707589   3:12707589   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12707689   3:12707689  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12707768   3:12707768   0.377049     0.081045 
     3     12671802   3:12671802   0.442623      3     12708110   3:12708110   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12708152   3:12708152   0.377049     0.081045 
     3     12671802   3:12671802   0.442623      3     12708424   3:12708424   0.377049     0.081045 
     3     12671802   3:12671802   0.442623      3     12708787   3:12708787   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12708796   3:12708796  0.0819672   0.00896359 
     3     12671802   3:12671802   0.442623      3     12708810   3:12708810  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12708813   3:12708813  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12709156   3:12709156  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12709223   3:12709223  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12709612   3:12709612  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12709661   3:12709661  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12709913   3:12709913  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12710368   3:12710368   0.114754    0.0472156 
     3     12671802   3:12671802   0.442623      3     12710648   3:12710648  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12712649   3:12712649   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12712683   3:12712683  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12713037   3:12713037  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12713140   3:12713140   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12713170   3:12713170   0.327869     0.614273 
     3     12671802   3:12671802   0.442623      3     12714220   3:12714220   0.278689     0.110936 
     3     12671802   3:12671802   0.442623      3     12714761   3:12714761   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12715437   3:12715437  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12716371   3:12716371   0.196721    0.0368314 
     3     12671802   3:12671802   0.442623      3     12716447   3:12716447   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12716455   3:12716455   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12717308   3:12717308   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12717725   3:12717725   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12717730   3:12717730  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12717750   3:12717750   0.344262     0.661111 
     3     12671802   3:12671802   0.442623      3     12717874   3:12717874   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12718132   3:12718132   0.377049    0.0469083 
     3     12671802   3:12671802   0.442623      3     12718156   3:12718156   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12718465   3:12718465  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12720078   3:12720078  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12720171   3:12720171   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12720244   3:12720244   0.393443     0.422689 
     3     12671802   3:12671802   0.442623      3     12720286   3:12720286   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12720570   3:12720570  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12720635   3:12720635   0.262295     0.282353 
     3     12671802   3:12671802   0.442623      3     12720640   3:12720640   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12720643   3:12720643  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12720767   3:12720767   0.295082     0.254211 
     3     12671802   3:12671802   0.442623      3     12720945   3:12720945   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12721144   3:12721144   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12721385   3:12721385  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12721520   3:12721520   0.393443     0.422689 
     3     12671802   3:12671802   0.442623      3     12721922   3:12721922  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12721973   3:12721973   0.393443     0.422689 
     3     12671802   3:12671802   0.442623      3     12722094   3:12722094   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12722239   3:12722239  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12722669   3:12722669  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12723484   3:12723484  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12723820   3:12723820   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12723849   3:12723849   0.377049      0.48065 
     3     12671802   3:12671802   0.442623      3     12723858   3:12723858   0.377049      0.48065 
     3     12671802   3:12671802   0.442623      3     12723859   3:12723859   0.377049      0.48065 
     3     12671802   3:12671802   0.442623      3     12723877   3:12723877   0.409836     0.551471 
     3     12671802   3:12671802   0.442623      3     12723880   3:12723880   0.409836     0.456301 
     3     12671802   3:12671802   0.442623      3     12723882   3:12723882    0.47541     0.451225 
     3     12671802   3:12671802   0.442623      3     12723884   3:12723884   0.327869     0.328138 
     3     12671802   3:12671802   0.442623      3     12724110   3:12724110   0.147541       0.0771 
     3     12671802   3:12671802   0.442623      3     12724150   3:12724150   0.147541       0.0771 
     3     12671802   3:12671802   0.442623      3     12724536   3:12724536   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12724540   3:12724540   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12724549   3:12724549   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12725191   3:12725191   0.377049    0.0469083 
     3     12671802   3:12671802   0.442623      3     12725205   3:12725205   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12725475   3:12725475  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12725522   3:12725522   0.377049      0.48065 
     3     12671802   3:12671802   0.442623      3     12725648   3:12725648   0.377049      0.48065 
     3     12671802   3:12671802   0.442623      3     12726568   3:12726568   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12727374   3:12727374   0.131148    0.0203503 
     3     12671802   3:12671802   0.442623      3     12727868   3:12727868   0.491803     0.331511 
     3     12671802   3:12671802   0.442623      3     12727982   3:12727982   0.491803     0.331511 
     3     12671802   3:12671802   0.442623      3     12728180   3:12728180  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12728275   3:12728275  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12728646   3:12728646   0.163934    0.0161669 
     3     12671802   3:12671802   0.442623      3     12729763   3:12729763   0.377049      0.48065 
     3     12671802   3:12671802   0.442623      3     12729776   3:12729776   0.262295     0.282353 
     3     12671802   3:12671802   0.442623      3     12730019   3:12730019   0.377049      0.48065 
     3     12671802   3:12671802   0.442623      3     12730150   3:12730150   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12730567   3:12730567   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12730807   3:12730807   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12730819   3:12730819    0.47541     0.366803 
     3     12671802   3:12671802   0.442623      3     12730836   3:12730836  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12731236   3:12731236  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12731432   3:12731432   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12731438   3:12731438   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12731444   3:12731444   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12731659   3:12731659   0.377049     0.081045 
     3     12671802   3:12671802   0.442623      3     12731703   3:12731703   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12732452   3:12732452   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12732711   3:12732711   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12732942   3:12732942  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12733089   3:12733089   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12733168   3:12733168   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12733465   3:12733465  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12733625   3:12733625  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12733651   3:12733651   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12734046   3:12734046   0.393443     0.699259 
     3     12671802   3:12671802   0.442623      3     12734366   3:12734366   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12735148   3:12735148   0.278689     0.306818 
     3     12671802   3:12671802   0.442623      3     12735151   3:12735151   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12735152   3:12735152   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12735382   3:12735382   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12735843   3:12735843   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12735844   3:12735844   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12735889   3:12735889   0.491803    0.0322768 
     3     12671802   3:12671802   0.442623      3     12735908   3:12735908   0.459016    0.0930889 
     3     12671802   3:12671802   0.442623      3     12735970   3:12735970   0.393443     0.422689 
     3     12671802   3:12671802   0.442623      3     12736007   3:12736007   0.442623     0.437212 
     3     12671802   3:12671802   0.442623      3     12736086   3:12736086   0.229508     0.375099 
     3     12671802   3:12671802   0.442623      3     12736474   3:12736474   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12736484   3:12736484  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12736496   3:12736496  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12736525   3:12736525  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12736546   3:12736546  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12736778   3:12736778  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12737203   3:12737203   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12737303   3:12737303   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12737345   3:12737345  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12737566   3:12737566  0.0983607   0.00145573 
     3     12671802   3:12671802   0.442623      3     12738557   3:12738557   0.262295     0.352955 
     3     12671802   3:12671802   0.442623      3     12740110   3:12740110  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12740204   3:12740204   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12740899   3:12740899  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12740906   3:12740906  0.0819672    0.0462224 
     3     12671802   3:12671802   0.442623      3     12740947   3:12740947  0.0983607    0.0221958 
     3     12671802   3:12671802   0.442623      3     12741843   3:12741843   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12742199   3:12742199  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12742476   3:12742476   0.163934    0.0467854 
     3     12671802   3:12671802   0.442623      3     12743264   3:12743264  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12743442   3:12743442  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12743935   3:12743935   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12744017   3:12744017   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12745009   3:12745009   0.147541   0.00894736 
     3     12671802   3:12671802   0.442623      3     12745166   3:12745166   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12745497   3:12745497   0.459016     0.590952 
     3     12671802   3:12671802   0.442623      3     12745708   3:12745708    0.47541     0.544382 
     3     12671802   3:12671802   0.442623      3     12745754   3:12745754  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12745800   3:12745800    0.47541     0.544382 
     3     12671802   3:12671802   0.442623      3     12745878   3:12745878   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12745974   3:12745974   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12746101   3:12746101    0.47541     0.544382 
     3     12671802   3:12671802   0.442623      3     12746168   3:12746168  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12746176   3:12746176    0.47541     0.544382 
     3     12671802   3:12671802   0.442623      3     12746196   3:12746196   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12746445   3:12746445  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12746846   3:12746846   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12746876   3:12746876   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12746972   3:12746972  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12747007   3:12747007   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747126   3:12747126    0.47541     0.341026 
     3     12671802   3:12671802   0.442623      3     12747249   3:12747249   0.459016     0.404837 
     3     12671802   3:12671802   0.442623      3     12747312   3:12747312   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747388   3:12747388  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12747453   3:12747453   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747521   3:12747521   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747684   3:12747684   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12747696   3:12747696   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12747767   3:12747767   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747876   3:12747876   0.147541       0.0771 
     3     12671802   3:12671802   0.442623      3     12747881   3:12747881   0.147541       0.0771 
     3     12671802   3:12671802   0.442623      3     12747974   3:12747974   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747985   3:12747985   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747986   3:12747986   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12747995   3:12747995   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748003   3:12748003   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748033   3:12748033  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12748119   3:12748119   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748203   3:12748203   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748401   3:12748401   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748404   3:12748404   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748407   3:12748407   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748410   3:12748410   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748422   3:12748422   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748446   3:12748446   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748469   3:12748469   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748472   3:12748472   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748473   3:12748473   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748519   3:12748519   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748561   3:12748561   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748585   3:12748585   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748601   3:12748601   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748621   3:12748621   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748622   3:12748622   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748639   3:12748639   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748893   3:12748893   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748894   3:12748894   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748931   3:12748931   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12748999   3:12748999   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12749155   3:12749155   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12749295   3:12749295   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12749324   3:12749324   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12749330   3:12749330   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12749348   3:12749348   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12749349   3:12749349   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12749582   3:12749582   0.442623     0.539057 
     3     12671802   3:12671802   0.442623      3     12749763   3:12749763  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12750131   3:12750131   0.442623     0.539057 
     3     12671802   3:12671802   0.442623      3     12750449   3:12750449   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12750602   3:12750602  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12751208   3:12751208  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12751464   3:12751464   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12751740   3:12751740   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12751851   3:12751851  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12752427   3:12752427  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12752977   3:12752977   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12753445   3:12753445   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12754541   3:12754541   0.393443     0.699259 
     3     12671802   3:12671802   0.442623      3     12755394   3:12755394   0.393443     0.699259 
     3     12671802   3:12671802   0.442623      3     12756068   3:12756068   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12757307   3:12757307   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12757793   3:12757793   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12758310   3:12758310  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12758375   3:12758375   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12758389   3:12758389  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12758481   3:12758481  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12758920   3:12758920  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12759548   3:12759548   0.327869     0.232111 
     3     12671802   3:12671802   0.442623      3     12759632   3:12759632   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12759969   3:12759969   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12759980   3:12759980   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12760003   3:12760003   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12760030   3:12760030   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12760380   3:12760380   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12760737   3:12760737   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12761173   3:12761173   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12761702   3:12761702   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12762823   3:12762823   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12762945   3:12762945   0.295082     0.332421 
