 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     2       873169    2:873169   0.245902      2      1189539   2:1189539   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1189575   2:1189575   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1190014   2:1190014   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1190150   2:1190150   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1190164   2:1190164   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1190206   2:1190206    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1190477   2:1190477   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1190654   2:1190654  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1190817   2:1190817   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1191314   2:1191314   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1191316   2:1191316   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1191431   2:1191431   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1191509   2:1191509   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1191555   2:1191555   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1191605   2:1191605  0.0819672    0.0291149 
     2       873169    2:873169   0.245902      2      1191648   2:1191648    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1191673   2:1191673   0.213115     0.125009 
     2       873169    2:873169   0.245902      2      1192352   2:1192352   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1192406   2:1192406  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1192422   2:1192422  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1192440   2:1192440   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1192817   2:1192817   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1192884   2:1192884  0.0819672      0.27381 
     2       873169    2:873169   0.245902      2      1192885   2:1192885  0.0819672      0.27381 
     2       873169    2:873169   0.245902      2      1192886   2:1192886  0.0819672      0.27381 
     2       873169    2:873169   0.245902      2      1192985   2:1192985    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1193158   2:1193158  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1193171   2:1193171   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1193334   2:1193334   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1194211   2:1194211   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1194330   2:1194330   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1194436   2:1194436   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1194513   2:1194513    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1194993   2:1194993   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1194994   2:1194994   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1195326   2:1195326   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1195651   2:1195651   0.180328     0.274912 
     2       873169    2:873169   0.245902      2      1195683   2:1195683    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1195819   2:1195819   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1195925   2:1195925   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1196004   2:1196004  0.0819672      0.27381 
     2       873169    2:873169   0.245902      2      1196206   2:1196206   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1196765   2:1196765   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1196772   2:1196772   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1196801   2:1196801   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1196874   2:1196874   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1196904   2:1196904   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1197134   2:1197134   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1197205   2:1197205   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1197308   2:1197308   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1197867   2:1197867   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1198071   2:1198071   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1198144   2:1198144   0.409836   0.00435427 
     2       873169    2:873169   0.245902      2      1198328   2:1198328   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1198938   2:1198938   0.409836   0.00435427 
     2       873169    2:873169   0.245902      2      1199226   2:1199226   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1199645   2:1199645   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1199753   2:1199753   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1199926   2:1199926   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1199927   2:1199927   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1199957   2:1199957  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1200361   2:1200361   0.229508    0.0971323 
     2       873169    2:873169   0.245902      2      1200378   2:1200378   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1200412   2:1200412   0.229508    0.0971323 
     2       873169    2:873169   0.245902      2      1200433   2:1200433   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1200516   2:1200516   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1200601   2:1200601  0.0819672    0.0291149 
     2       873169    2:873169   0.245902      2      1200985   2:1200985   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1201472   2:1201472   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1201746   2:1201746   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1202555   2:1202555   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1202745   2:1202745  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1203023   2:1203023   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1203290   2:1203290  0.0983607    0.0355731 
     2       873169    2:873169   0.245902      2      1203610   2:1203610   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1203770   2:1203770   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1204125   2:1204125  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1204191   2:1204191   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1204405   2:1204405   0.229508    0.0971323 
     2       873169    2:873169   0.245902      2      1204568   2:1204568    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1205368   2:1205368   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1206001   2:1206001   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1206256   2:1206256  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1206731   2:1206731   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1206906   2:1206906   0.229508    0.0971323 
     2       873169    2:873169   0.245902      2      1207284   2:1207284   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1207590   2:1207590   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1207839   2:1207839   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1208243   2:1208243   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1208268   2:1208268   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1208380   2:1208380   0.245902     0.106333 
     2       873169    2:873169   0.245902      2      1208570   2:1208570   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1208622   2:1208622   0.245902     0.106333 
     2       873169    2:873169   0.245902      2      1208792   2:1208792   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1209184   2:1209184   0.409836   0.00435427 
     2       873169    2:873169   0.245902      2      1209273   2:1209273   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1209329   2:1209329   0.377049    0.0111498 
     2       873169    2:873169   0.245902      2      1209334   2:1209334   0.393443   0.00732635 
     2       873169    2:873169   0.245902      2      1209383   2:1209383   0.393443  5.87544e-05 
     2       873169    2:873169   0.245902      2      1209390   2:1209390   0.393443  5.87544e-05 
     2       873169    2:873169   0.245902      2      1209398   2:1209398   0.393443  5.87544e-05 
     2       873169    2:873169   0.245902      2      1209402   2:1209402   0.393443  5.87544e-05 
     2       873169    2:873169   0.245902      2      1209405   2:1209405   0.393443  5.87544e-05 
     2       873169    2:873169   0.245902      2      1209548   2:1209548   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1210294   2:1210294    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1210295   2:1210295    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1210355   2:1210355   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1210863   2:1210863   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1210943   2:1210943   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1211205   2:1211205    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1211823   2:1211823   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1212175   2:1212175    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1212460   2:1212460   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1212499   2:1212499   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1212510   2:1212510   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1212820   2:1212820   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1212989   2:1212989   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1213489   2:1213489   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1213607   2:1213607    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1213779   2:1213779   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1213968   2:1213968   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1214104   2:1214104   0.245902     0.106333 
     2       873169    2:873169   0.245902      2      1214209   2:1214209    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1214459   2:1214459    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1214726   2:1214726   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1214825   2:1214825   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1215171   2:1215171   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1215371   2:1215371   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1215523   2:1215523   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1215539   2:1215539   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1215576   2:1215576   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1215577   2:1215577   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1215662   2:1215662   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1215783   2:1215783    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1216134   2:1216134   0.213115    0.0883152 
     2       873169    2:873169   0.245902      2      1216234   2:1216234   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1216419   2:1216419   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1216603   2:1216603   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1216726   2:1216726   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1216932   2:1216932   0.196721     0.079858 
     2       873169    2:873169   0.245902      2      1216980   2:1216980  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2      1217014   2:1217014   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1217081   2:1217081   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1217320   2:1217320   0.213115     0.125009 
     2       873169    2:873169   0.245902      2      1217459   2:1217459   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1217771   2:1217771   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1217772   2:1217772   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1218109   2:1218109    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1218404   2:1218404   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1218440   2:1218440   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1218619   2:1218619   0.196721     0.079858 
     2       873169    2:873169   0.245902      2      1218825   2:1218825    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1218841   2:1218841   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1218897   2:1218897   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1218982   2:1218982    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1218984   2:1218984   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1218999   2:1218999   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1219022   2:1219022   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1219470   2:1219470   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1219521   2:1219521   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1219848   2:1219848    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1220065   2:1220065   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1220136   2:1220136   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1220360   2:1220360   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1220448   2:1220448   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1220620   2:1220620   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1220660   2:1220660   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1220984   2:1220984    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1221527   2:1221527   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1221615   2:1221615    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1221640   2:1221640   0.409836   0.00435427 
     2       873169    2:873169   0.245902      2      1221805   2:1221805   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1221815   2:1221815   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1222770   2:1222770  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1222814   2:1222814   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1222843   2:1222843  0.0819672    0.0603727 
     2       873169    2:873169   0.245902      2      1222844   2:1222844  0.0655738     0.096167 
     2       873169    2:873169   0.245902      2      1222886   2:1222886   0.180328    0.0717391 
     2       873169    2:873169   0.245902      2      1222985   2:1222985   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1223537   2:1223537   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1223573   2:1223573   0.196721     0.079858 
     2       873169    2:873169   0.245902      2      1223651   2:1223651   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1223788   2:1223788   0.245902    0.0564923 
     2       873169    2:873169   0.245902      2      1223877   2:1223877   0.229508    0.0971323 
     2       873169    2:873169   0.245902      2      1223891   2:1223891   0.245902    0.0564923 
     2       873169    2:873169   0.245902      2      1224298   2:1224298   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1224887   2:1224887   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1225390   2:1225390   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1225683   2:1225683    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1225723   2:1225723   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1226000   2:1226000   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1226420   2:1226420   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1226424   2:1226424   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1226580   2:1226580   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1226708   2:1226708   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1227032   2:1227032    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1227100   2:1227100   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1227319   2:1227319   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1227570   2:1227570   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1227756   2:1227756   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1227757   2:1227757   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1227932   2:1227932    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1228519   2:1228519    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1228787   2:1228787   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1228795   2:1228795   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1229031   2:1229031   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1230307   2:1230307   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1230324   2:1230324   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1230680   2:1230680   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1230682   2:1230682   0.327869    0.0285065 
     2       873169    2:873169   0.245902      2      1230915   2:1230915   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1230930   2:1230930   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1230990   2:1230990   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1231267   2:1231267   0.229508    0.0536012 
     2       873169    2:873169   0.245902      2      1231331   2:1231331   0.213115     0.125009 
     2       873169    2:873169   0.245902      2      1231426   2:1231426   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1231443   2:1231443   0.213115     0.125009 
     2       873169    2:873169   0.245902      2      1231452   2:1231452   0.180328     0.106458 
     2       873169    2:873169   0.245902      2      1231454   2:1231454   0.180328     0.106458 
     2       873169    2:873169   0.245902      2      1231523   2:1231523   0.114754      0.26118 
     2       873169    2:873169   0.245902      2      1231570   2:1231570  0.0983607    0.0355731 
     2       873169    2:873169   0.245902      2      1231596   2:1231596  0.0819672    0.0291149 
     2       873169    2:873169   0.245902      2      1231965   2:1231965   0.344262    0.0300621 
     2       873169    2:873169   0.245902      2      1232021   2:1232021   0.196721   0.00829143 
     2       873169    2:873169   0.245902      2      1232103   2:1232103    0.47541        0.153 
     2       873169    2:873169   0.245902      2      1232121   2:1232121   0.278689    0.0238724 
     2       873169    2:873169   0.245902      2      1232150   2:1232150   0.213115    0.0883152 
     2       873169    2:873169   0.245902      2      1232209   2:1232209   0.245902    0.0564923 
     2       873169    2:873169   0.245902      2      1232219   2:1232219   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1232447   2:1232447   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1232482   2:1232482   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1232598   2:1232598  0.0819672    0.0291149 
     2       873169    2:873169   0.245902      2      1232626   2:1232626  0.0819672    0.0291149 
     2       873169    2:873169   0.245902      2      1232637   2:1232637   0.180328    0.0285007 
     2       873169    2:873169   0.245902      2      1232639   2:1232639   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1232640   2:1232640   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1232683   2:1232683   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1233500   2:1233500   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1233502   2:1233502   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1233720   2:1233720   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1233790   2:1233790   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1233904   2:1233904   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1234437   2:1234437   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1234518   2:1234518   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1234738   2:1234738   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1234782   2:1234782    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1235073   2:1235073   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1235085   2:1235085   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1235264   2:1235264   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1235444   2:1235444   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1235448   2:1235448   0.196721     0.079858 
     2       873169    2:873169   0.245902      2      1235460   2:1235460   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1235544   2:1235544   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1235906   2:1235906   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1236874   2:1236874   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1237445   2:1237445   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1237576   2:1237576   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1237685   2:1237685   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1237841   2:1237841   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1237991   2:1237991   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1238005   2:1238005   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1238228   2:1238228   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1238342   2:1238342   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1238452   2:1238452    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1238779   2:1238779   0.131148     0.462893 
     2       873169    2:873169   0.245902      2      1238963   2:1238963   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1239029   2:1239029   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1239093   2:1239093   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1239200   2:1239200   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1239313   2:1239313   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1239400   2:1239400   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1239585   2:1239585   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1241302   2:1241302   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1241359   2:1241359   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1241401   2:1241401   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1241461   2:1241461   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1241533   2:1241533   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1241593   2:1241593   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1241682   2:1241682   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1241769   2:1241769   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1241898   2:1241898   0.327869    0.0285065 
     2       873169    2:873169   0.245902      2      1242102   2:1242102   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1242460   2:1242460  0.0983607    0.0355731 
     2       873169    2:873169   0.245902      2      1242529   2:1242529    0.42623   0.00218028 
     2       873169    2:873169   0.245902      2      1243086   2:1243086   0.344262    0.0216425 
     2       873169    2:873169   0.245902      2      1243162   2:1243162   0.196721     0.150372 
     2       873169    2:873169   0.245902      2      1243196   2:1243196   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1243312   2:1243312   0.163934    0.0639386 
     2       873169    2:873169   0.245902      2      1243669   2:1243669   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1243697   2:1243697   0.180328    0.0717391 
     2       873169    2:873169   0.245902      2      1244500   2:1244500   0.196721     0.079858 
     2       873169    2:873169   0.245902      2      1244551   2:1244551    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1245126   2:1245126    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1245226   2:1245226    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1245446   2:1245446   0.180328    0.0717391 
     2       873169    2:873169   0.245902      2      1245491   2:1245491   0.409836   0.00435427 
     2       873169    2:873169   0.245902      2      1245851   2:1245851   0.409836   0.00435427 
     2       873169    2:873169   0.245902      2      1246701   2:1246701   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1247347   2:1247347   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1247477   2:1247477   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1247493   2:1247493   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1247673   2:1247673   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1248004   2:1248004   0.229508    0.0971323 
     2       873169    2:873169   0.245902      2      1248646   2:1248646   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1249080   2:1249080   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1249207   2:1249207    0.42623     0.242236 
     2       873169    2:873169   0.245902      2      1249209   2:1249209   0.229508    0.0971323 
     2       873169    2:873169   0.245902      2      1249308   2:1249308   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1249366   2:1249366   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1249528   2:1249528   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1249530   2:1249530   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1249557   2:1249557   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1249590   2:1249590   0.213115    0.0883152 
     2       873169    2:873169   0.245902      2      1249647   2:1249647   0.180328    0.0717391 
     2       873169    2:873169   0.245902      2      1249689   2:1249689   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1249694   2:1249694   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1250071   2:1250071   0.147541    0.0564381 
     2       873169    2:873169   0.245902      2      1250104   2:1250104   0.213115    0.0883152 
     2       873169    2:873169   0.245902      2      1250171   2:1250171   0.262295     0.115942 
     2       873169    2:873169   0.245902      2      1250219   2:1250219   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1250240   2:1250240   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1251586   2:1251586   0.131148    0.0492207 
     2       873169    2:873169   0.245902      2      1252488   2:1252488   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1252690   2:1252690   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1252730   2:1252730   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1252811   2:1252811   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1252833   2:1252833   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1252835   2:1252835   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1253590   2:1253590   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1253700   2:1253700   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1253929   2:1253929   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1254107   2:1254107   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1254109   2:1254109   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1254855   2:1254855   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1255231   2:1255231   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1255799   2:1255799   0.262295     0.115942 
     2       873169    2:873169   0.245902      2      1255806   2:1255806   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1255807   2:1255807  0.0655738    0.0228833 
     2       873169    2:873169   0.245902      2      1255866   2:1255866   0.213115    0.0883152 
     2       873169    2:873169   0.245902      2      1256251   2:1256251   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1256255   2:1256255   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256276   2:1256276   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256330   2:1256330   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256345   2:1256345   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256357   2:1256357   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256360   2:1256360   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256391   2:1256391   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256394   2:1256394   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256407   2:1256407   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256411   2:1256411   0.180328      0.18088 
